date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:12	16440/16440	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Apr%202024%2013:26:19%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/Group-18-11.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/Group-18-11.png	(from https://elfbarbrasil.com/)
15:34:12	17828/17828	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Apr%202024%2012:33:04%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/Group-21-10.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/Group-21-10.png	(from https://elfbarbrasil.com/)
15:34:12	23926/23926	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Apr%202024%2013:22:01%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/Group-25-3.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/Group-25-3.png	(from https://elfbarbrasil.com/)
15:34:13	782/782	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Apr%202024%2013:14:30%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pix.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pix.png	(from https://elfbarbrasil.com/)
15:34:13	10137/10137	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202024%2003:18:02%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pagamento.svg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pagamento.svg	(from https://elfbarbrasil.com/)
15:34:13	3781/3781	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202024%2003:18:00%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/brasil.svg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/brasil.svg	(from https://elfbarbrasil.com/)
15:34:13	4478/4478	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202024%2017:05:16%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/moto-3.svg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/moto-3.svg	(from https://elfbarbrasil.com/)
15:34:13	3308/3308	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Apr%202024%2014:38:27%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/brasil-70x70.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/brasil-70x70.png	(from https://elfbarbrasil.com/)
15:34:14	3230/3230	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Apr%202024%2014:38:27%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pix-1-60x60.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pix-1-60x60.png	(from https://elfbarbrasil.com/)
15:34:14	16111/16111	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Sep%202024%2016:58:46%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/09/elfbar-bc20000-touch-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/09/elfbar-bc20000-touch-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:14	16541/16541	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Sep%202024%2016:58:46%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/09/elfbar-bc20000-touch-Strawberry-Grape-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/09/elfbar-bc20000-touch-Strawberry-Grape-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:14	18781/18781	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Aug%202024%2015:13:04%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/08/elfbar-bc20000-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/08/elfbar-bc20000-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:15	19271/19271	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Aug%202024%2015:13:05%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/08/elf-bar-bc20000-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/08/elf-bar-bc20000-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:15	108236/108236	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Jul%202024%2014:48:49%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/07/SALT-500x500.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/07/SALT-500x500.png	(from https://elfbarbrasil.com/)
15:34:15	19499/19499	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2001:27:41%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/06/1elfbar-gh23000-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/06/1elfbar-gh23000-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:15	20559/20559	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2002:02:46%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/9-1-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/9-1-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:15	21730/21730	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2002:02:46%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-bc18000-Strawberry-Kiwi-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-bc18000-Strawberry-Kiwi-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:16	22036/22036	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2002:01:16%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/06/1elfbar-losty-mary-mo20000-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/06/1elfbar-losty-mary-mo20000-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:16	17975/17975	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2014:28:36%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/1-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/1-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:16	16632/16632	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2014:28:32%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/24-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/24-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:17	28674/28674	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:57:22%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-te-5000-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-te-5000-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:17	36816/36816	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202024%2002:57:46%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-te5000-WATERMELON-lemon-ICE-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-te5000-WATERMELON-lemon-ICE-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:17	89712/89712	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Apr%202024%2014:38:28%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/EW-9000-2-1320x880.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/EW-9000-2-1320x880.jpg	(from https://elfbarbrasil.com/)
15:34:17	16369/16369	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:56:56%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/teste-teste3-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/teste-teste3-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:17	19416/19416	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:56:57%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-ew9000-refil-Miami-Mint-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-ew9000-refil-Miami-Mint-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:18	25565/25565	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:56:58%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/teste-teste2-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/teste-teste2-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:18	29539/29539	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:56:58%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-ew9000-Watermelon-Ice-3-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-ew9000-Watermelon-Ice-3-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:18	21028/21028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2014:44:27%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/14-1-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/14-1-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:18	26833/26833	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:57:08%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-lost-mary-mo5000-YUMY1-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-lost-mary-mo5000-YUMY1-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:19	20898/20898	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2014:28:39%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/3-1-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/3-1-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:19	32063/32063	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:57:12%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/pod-descartavel-elfbar-lost-mary-Strawberry-Grapefruit-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/pod-descartavel-elfbar-lost-mary-Strawberry-Grapefruit-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:19	15922/15922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2002:02:50%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/15-1-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/15-1-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:19	24221/24221	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2002:02:50%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-lost-mary-bm16000-Watermelon-Ice-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-lost-mary-bm16000-Watermelon-Ice-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:19	19880/19880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202024%2023:57:27%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-mt-15000-turbo-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-mt-15000-turbo-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:20	568211/568211	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202024%2023:51:36%20GMT	https://elfbarbrasil.com/pod-descartavel/lost-mary-mo10000/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/pod-descartavel/lost-mary-mo10000/index.html	(from https://elfbarbrasil.com/)
15:34:20	44288/44288	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Jun%202024%2023:57:27%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-lost-mary-MT15000-Blue-Razz-Ice-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-elfbar-lost-mary-MT15000-Blue-Razz-Ice-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:20	19456/19456	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:43:43%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Apple-Peach-30ml-ELFLIQ-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Apple-Peach-30ml-ELFLIQ-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:20	31987/31987	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:43:31%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-liquido-Juice-ELFLIQ-NICSALT-30ML-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-liquido-Juice-ELFLIQ-NICSALT-30ML-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:21	23042/23042	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:44:14%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Blueberry-Sour-Raspberry-30ml-ELFLIQ-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Blueberry-Sour-Raspberry-30ml-ELFLIQ-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:21	287873/287873	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202024%2022:26:00%20GMT	https://elfbarbrasil.com/liquidos/elfbar-juice-apple-peach-30ml-35mg-elfliq/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/liquidos/elfbar-juice-apple-peach-30ml-35mg-elfliq/index.html	(from https://elfbarbrasil.com/)
15:34:21	21831/21831	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:43:56%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Strawberry-Kiwi-30ml_35mg-%e2%80%93-ELFLIQ-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Strawberry-Kiwi-30ml_35mg-%e2%80%93-ELFLIQ-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:21	19753/19753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Aug%202024%2015:43:31%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Watermelon-Ice-ELFLIQ-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/08/Elfbar-Juice-Watermelon-Ice-ELFLIQ-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:22	14888/14888	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:56:42%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-bc-4000-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-bc-4000-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:22	21484/21484	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2014:44:47%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/Elfbar-bc-4000-Triple-Berry-Ice-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/Elfbar-bc-4000-Triple-Berry-Ice-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:22	12160/12160	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:56:38%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-bc-5000-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-bc-5000-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:22	289254/289254	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2018:26:07%20GMT	https://elfbarbrasil.com/liquidos/elfbar-juice-blueberry-sour-raspberry-30ml-35mg-elfliq/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/liquidos/elfbar-juice-blueberry-sour-raspberry-30ml-35mg-elfliq/index.html	(from https://elfbarbrasil.com/)
15:34:22	24071/24071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:56:39%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/elfbar-bc5000puffs-strawberry-mango-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/elfbar-bc5000puffs-strawberry-mango-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:22	22338/22338	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:57:28%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-lowit-5500-refil-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/01/elfbar-lowit-5500-refil-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:23	15623/15623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2011:57:28%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/elfbar-lowit-refil-5500-Watermelon-Ice-500x500.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/elfbar-lowit-refil-5500-Watermelon-Ice-500x500.jpg	(from https://elfbarbrasil.com/)
15:34:23	30413/30413	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Apr%202024%2005:12:42%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/868a015d8cb107fbbc04b4fd65f93391.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/868a015d8cb107fbbc04b4fd65f93391.jpg	(from https://elfbarbrasil.com/)
15:34:25	40519/40519	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202024%2002:50:51%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/BLOG-COVERS.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/BLOG-COVERS.jpg	(from https://elfbarbrasil.com/)
15:34:25	436218/436218	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2018:36:51%20GMT	https://elfbarbrasil.com/?add-to-cart=8570	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/index3912.html	(from https://elfbarbrasil.com/)
15:34:25	436218/436218	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2018:36:51%20GMT	https://elfbarbrasil.com/?add-to-cart=8576	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/index5666.html	(from https://elfbarbrasil.com/)
15:34:25	289181/289181	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2018:36:50%20GMT	https://elfbarbrasil.com/liquidos/elfbar-juice-strawberry-kiwi-30ml-35mg-elfliq/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/liquidos/elfbar-juice-strawberry-kiwi-30ml-35mg-elfliq/index.html	(from https://elfbarbrasil.com/)
15:34:25	84153/84153	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Apr%202024%2012:24:20%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/elf-bar-5000-puffs.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/elf-bar-5000-puffs.png	(from https://elfbarbrasil.com/)
15:34:25	288372/288372	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2000:26:10%20GMT	https://elfbarbrasil.com/liquidos/elfbar-juice-watermelon-ice-30ml-35mg-elfliq/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/liquidos/elfbar-juice-watermelon-ice-30ml-35mg-elfliq/index.html	(from https://elfbarbrasil.com/)
15:34:28	95232/95232	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Apr%202024%2013:09:57%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/BLOG-COVERS.png	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/BLOG-COVERS.png	(from https://elfbarbrasil.com/)
15:34:29	242955/242955	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2006:48:46%20GMT	https://elfbarbrasil.com/blog/sal-de-nicotina-e-vape-recarregavel/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/blog/sal-de-nicotina-e-vape-recarregavel/index.html	(from https://elfbarbrasil.com/)
15:34:29	436223/436223	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2018:36:54%20GMT	https://elfbarbrasil.com/?add-to-cart=8584	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/index16ac.html	(from https://elfbarbrasil.com/)
15:34:29	436217/436217	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2018:36:53%20GMT	https://elfbarbrasil.com/?add-to-cart=8581	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/index41c8.html	(from https://elfbarbrasil.com/)
15:34:29	238740/238740	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2004:16:52%20GMT	https://elfbarbrasil.com/blog/elf-bar-5000/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/blog/elf-bar-5000/index.html	(from https://elfbarbrasil.com/)
15:34:29	248487/248487	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2018:26:05%20GMT	https://elfbarbrasil.com/vape-recarregavel-sabores/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/vape-recarregavel-sabores/index.html	(from https://elfbarbrasil.com/)
15:34:29	70990/70990	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Apr%202024%2023:13:40%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-eflbar-losty-mary-banner5.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/04/pod-descartavel-eflbar-losty-mary-banner5.jpg	(from https://elfbarbrasil.com/)
15:34:29	237195/237195	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Sep%202024%2001:26:53%20GMT	https://elfbarbrasil.com/lost-mary-tecnologia-e-inovacao/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/lost-mary-tecnologia-e-inovacao/index.html	(from https://elfbarbrasil.com/)
15:34:29	29745/29745	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Apr%202024%2002:56:09%20GMT	https://elfbarbrasil.com/wp-content/uploads/2024/03/pod-descartavel-eflbar-bc10000-banner1.jpg	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/uploads/2024/03/pod-descartavel-eflbar-bc10000-banner1.jpg	(from https://elfbarbrasil.com/)
15:34:29	4709/4709	---MCZ	200	added ('OK')	text/css	date:Mon,%2016%20Sep%202024%2016:19:06%20GMT	https://elfbarbrasil.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-164.css?ver=1726503546	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-164db3a.css	(from https://elfbarbrasil.com/)
15:34:30	15306/15306	---MCZ	200	added ('OK')	text/css	date:Mon,%2016%20Sep%202024%2016:19:06%20GMT	https://elfbarbrasil.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-144.css?ver=1726503546	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-144db3a.css	(from https://elfbarbrasil.com/)
15:34:30	92823/92823	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2027%20Apr%202024%2014:31:41%20GMT	https://elfbarbrasil.com/wp-content/themes/woodmart/js/libs/swiper.min.js?ver=7.4.3	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/themes/woodmart/js/libs/swiper.min9e2d.js	(from https://elfbarbrasil.com/)
15:34:30	5740/5740	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2027%20Apr%202024%2014:31:41%20GMT	https://elfbarbrasil.com/wp-content/themes/woodmart/js/scripts/global/swiperInit.min.js?ver=7.4.3	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/themes/woodmart/js/scripts/global/swiperInit.min9e2d.js	(from https://elfbarbrasil.com/)
15:34:30	244596/244596	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202024%2020:26:02%20GMT	https://elfbarbrasil.com/como-recarregar-um-pod-descartavel/	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/como-recarregar-um-pod-descartavel/index.html	(from https://elfbarbrasil.com/)
15:34:30	3336/3336	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2027%20Apr%202024%2014:31:41%20GMT	https://elfbarbrasil.com/wp-content/themes/woodmart/js/scripts/elements/slider.min.js?ver=7.4.3	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/themes/woodmart/js/scripts/elements/slider.min9e2d.js	(from https://elfbarbrasil.com/)
15:34:31	1597/1597	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2027%20Apr%202024%2014:31:41%20GMT	https://elfbarbrasil.com/wp-content/themes/woodmart/js/scripts/elements/hotSpot.min.js?ver=7.4.3	C:/Os%20meus%20Sites/1001%20noites/elfbarbrasil.com/wp-content/themes/woodmart/js/scripts/elements/hotSpot.min9e2d.js	(from https://elfbarbrasil.com/)
